Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000516,Hooke&Jeeves,Hooke and Jeeves method|method of Hooke and Jeeves,The method of Hooke and Jeeves is a direct search algorithm that searches for the minimum of a nonlinear function without requiring (or attempting to calculate) derivatives of the function. Instead it is based on a heuristic that suggests a descent direction using the values of the function calculated in a number of previous iterations.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000471,,,,,kisao:KISAO_0000516,,2019-01-18,AZ,,https://identifiers.org/biosimulators/copasi,,Hooke and Jeeves method|method of Hooke and Jeeves,The method of Hooke and Jeeves is a direct search algorithm that searches for the minimum of a nonlinear function without requiring (or attempting to calculate) derivatives of the function. Instead it is based on a heuristic that suggests a descent direction using the values of the function calculated in a number of previous iterations.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000633,computational function,,"A mathematical function such as the calculation of a minimum, maximum, or mean of a set of values.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,kisao:KISAO_0000633,,2021-06-04,JRK,,,true,,"A mathematical function such as the calculation of a minimum, maximum, or mean of a set of values.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000491,discrete event simulation algorithm,DES,Discrete Event Simulation algorithm refers to the simulation of systems whose (countable) discrete states change over time and are event-driven.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000491,,,,,,,DES,Discrete Event Simulation algorithm refers to the simulation of systems whose (countable) discrete states change over time and are event-driven.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000261,Euler method,,"The Euler method, named after Leonhard Euler, is a first-order numerical procedure for solving ordinary differential equations (ODEs) with a given initial value.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000377,,,,,kisao:KISAO_0000261,,,AZ,,https://identifiers.org/biosimulators/jsim|ByoDyn,,,"The Euler method, named after Leonhard Euler, is a first-order numerical procedure for solving ordinary differential equations (ODEs) with a given initial value.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000396,transpose-free quasi-minimal residual algorithm,TFQMR,"A version of CGS [http://identifiers.org/biomodels.kisao/KISAO_0000393] which 'quasi-minimizes' the residual in the space spanned by the vectors generated by the CGS iteration.
",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000389,,,,,kisao:KISAO_0000396,,2011-07-19,AZ,,CVODE,,TFQMR,"A version of CGS [http://identifiers.org/biomodels.kisao/KISAO_0000393] which 'quasi-minimizes' the residual in the space spanned by the vectors generated by the CGS iteration.
",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000819,Nr matrix,,The Nr matrix of a model.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:KISAO_0000819,,06-03-2021,LPS,,,,,The Nr matrix of a model.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000553,optimization solver,,"Optimization solver such as CPLEX, GLPK, or Gurobi.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000243,,,,,kisao:KISAO_0000553,,2020-10-29,JRK,,https://identifiers.org/biosimulators/cobrapy|https://identifiers.org/biosimulators/cbmpy|https://identifiers.org/biosimulators/raven|OptLang|ConvOpt,,,"Optimization solver such as CPLEX, GLPK, or Gurobi.",,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000801,Concentration control coefficient matrix (unscaled),,The unscaled concentration control coefficient matrix. The dimensions are species by reactions.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000801,,06-03-2021,LPS,,,,,The unscaled concentration control coefficient matrix. The dimensions are species by reactions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000427,number of clusters,,Parameter specifying the number of clusters used by C-means algorithm.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000429,,,,,kisao:KISAO_0000427,,2012-01-18,AZ,,,,,Parameter specifying the number of clusters used by C-means algorithm.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000022,Elf and Ehrenberg method,Elf algorithm|NSM|next-subvolume method,"Sub-volume stochastic reaction-diffusion method that is a combination of the Direct Method [http://identifiers.org/biomodels.kisao/KISAO_0000029] for sampling the time for a next reaction or diffusion event in each subvolume, with Gibson and Bruck's Next Reaction Method [http://identifiers.org/biomodels.kisao/KISAO_0000027], which is used to keep track of in which subvolume an event occurs next. The subvolumes are kept sorted in a queue, implemented as a binary tree, according to increasing time of the next event. When an event has occurred in the subvolume at the top of the queue, new event times need to be sampled only for one (the event is a chemical reaction) or two (the event is a diffusion jump) subvolume(s).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000095,,,,,kisao:KISAO_0000022,,,,,MesoRD|SmartCell,,Elf algorithm|NSM|next-subvolume method,"Sub-volume stochastic reaction-diffusion method that is a combination of the Direct Method [http://identifiers.org/biomodels.kisao/KISAO_0000029] for sampling the time for a next reaction or diffusion event in each subvolume, with Gibson and Bruck's Next Reaction Method [http://identifiers.org/biomodels.kisao/KISAO_0000027], which is used to keep track of in which subvolume an event occurs next. The subvolumes are kept sorted in a queue, implemented as a binary tree, according to increasing time of the next event. When an event has occurred in the subvolume at the top of the queue, new event times need to be sampled only for one (the event is a chemical reaction) or two (the event is a diffusion jump) subvolume(s).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000520,evolutionary algorithm,,An optimisation algorithm that mimics evolution and is based on reproduction and selection.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000472,,,,,kisao:KISAO_0000520,,2019-01-18,AZ,,,true,,An optimisation algorithm that mimics evolution and is based on reproduction and selection.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000324,nested stochastic simulation algorithm,nested SSA,"This multiscale method is a small modification of the Gillespie's direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029], in the form of a nested SSA, with inner loops for the fast reactions, and outer loop for the slow reactions. The number of groups can be more than two, and the grouping into fast and slow  variables can be done dynamically in an adaptive version of the scheme.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000333,,,,,kisao:KISAO_0000324,,2011-06-02,AZ,,,,nested SSA,"This multiscale method is a small modification of the Gillespie's direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029], in the form of a nested SSA, with inner loops for the fast reactions, and outer loop for the slow reactions. The number of groups can be more than two, and the grouping into fast and slow  variables can be done dynamically in an adaptive version of the scheme.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000076,Stundzia and Lumsden method,RD SSA|reaction-diffusion stochastic simulation algorithm,Sub-volume stochastic reaction-diffusion method that using Green's function to link the bulk diffusion coefficient D in Fick's differential law to the corresponding transition rate probability for diffusion of a particle between finite volume elements. This generalized stochastic algorithm enables to numerically calculate the time evolution of a spatially inhomogeneous mixture of reaction-diffusion species in a finite volume. The time step is stochastic and is generated by a probability distribution determined by the intrinsic reaction kinetics and diffusion dynamics.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000095,,,,,kisao:KISAO_0000076,,,,,,,RD SSA|reaction-diffusion stochastic simulation algorithm,Sub-volume stochastic reaction-diffusion method that using Green's function to link the bulk diffusion coefficient D in Fick's differential law to the corresponding transition rate probability for diffusion of a particle between finite volume elements. This generalized stochastic algorithm enables to numerically calculate the time evolution of a spatially inhomogeneous mixture of reaction-diffusion species in a finite volume. The time step is stochastic and is generated by a probability distribution determined by the intrinsic reaction kinetics and diffusion dynamics.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000533,pFBA factor,,Maximum permissible sum of absolute fluxes.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000533,,,,,,,,Maximum permissible sum of absolute fluxes.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000566,stochastic second order Runge-Kutta method,RI5,Technique for the second order approximate numerical solution of a systems of stochastic differential equations (SDEs). The method is a generalisation of the Runge-Kutta method for ordinary differential equations to stochastic differential equations.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000564,,,,,kisao:KISAO_0000566,,2020-10-29,JRK,,https://identifiers.org/biosimulators/copasi,,RI5,Technique for the second order approximate numerical solution of a systems of stochastic differential equations (SDEs). The method is a generalisation of the Runge-Kutta method for ordinary differential equations to stochastic differential equations.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000605,SDE Tolerance,Maximum allowed value of the drift and diffusion errors.,Stochastic differential equation tolerance,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000209,,,,,kisao:KISAO_0000605,,2021-01-13,MLB|JRK,,,,Maximum allowed value of the drift and diffusion errors.,Stochastic differential equation tolerance,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000303,Zonneveld method,,"An embedded Runge-Kutta method [http://identifiers.org/biomodels.kisao/KISAO_0000302] of order 4(3), proposed by J.A. Zonneveld in 1964.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000302,,,,,kisao:KISAO_0000303,,2011-05-10,AZ,,,,,"An embedded Runge-Kutta method [http://identifiers.org/biomodels.kisao/KISAO_0000302] of order 4(3), proposed by J.A. Zonneveld in 1964.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000107,progression with adaptive time step,,"Algorithm, possessing this characteristic, does not use fixed time steps to update the state of a system during the whole simulation, but on the contrary adapts the length of the time steps to the local situation.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000100,,,,,kisao:KISAO_0000107,,2008-07-08,NLN,,,,,"Algorithm, possessing this characteristic, does not use fixed time steps to update the state of a system during the whole simulation, but on the contrary adapts the length of the time steps to the local situation.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000598,Hybrid Gibson - Milstein Method,,"A hybrid stochastic method partitions the system into subsets of fast and slow reactions and approximates the fast reactions as a continuous Markov process, using a chemical Langevin equation, and accurately describes the slow dynamics using the Gibson algorithm. Fixed time step Milstein is used for approximate numerical solution of CLE.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000598,,2021-01-13,MLB|JRK,,https://identifiers.org/biosimulators/vcell,,,"A hybrid stochastic method partitions the system into subsets of fast and slow reactions and approximates the fast reactions as a continuous Markov process, using a chemical Langevin equation, and accurately describes the slow dynamics using the Gibson algorithm. Fixed time step Milstein is used for approximate numerical solution of CLE.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000836,amount,,The extensive quantity amount.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000831,,,,,kisao:KISAO_0000836,,06-03-2021,LPS,,,,,The extensive quantity amount.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000335,generalized stochastic simulation algorithm,,"Gillespie direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029] follows unit-by-unit changes in the total numbers of each reactant species, it is especially well suited to the study of systems in which reactant densities are low and the application of methods based on continuum approximations, such as the traditional ordinary differential equations of chemical kinetics, is questionable. The 'generalized stochastic simulation algorithm' branch presents methods, which extend Gillespie direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029] to suit to systems with other characteristics.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000241,,,,,kisao:KISAO_0000335,,2011-06-03,AZ,,,true,,"Gillespie direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029] follows unit-by-unit changes in the total numbers of each reactant species, it is especially well suited to the study of systems in which reactant densities are low and the application of methods based on continuum approximations, such as the traditional ordinary differential equations of chemical kinetics, is questionable. The 'generalized stochastic simulation algorithm' branch presents methods, which extend Gillespie direct method [http://identifiers.org/biomodels.kisao/KISAO_0000029] to suit to systems with other characteristics.",,,,,,,
